id,date,content,reply_count,retweet_count,like_count,language,clean_tweet,sentiment_results,polarity,subjectivity,sentiment
1631016247365193743,2023-03-01 19:39:10+00:00,"NORFOLK SOUTHERN Lobbyist paid millions to repeal braking legislation on toxic trains blames Biden for the derailment in Ohio???? Right, what a son of a bitch!",0,2,4,en,giobruno mean biden administration one else option,"Sentiment(polarity=-0.3125, subjectivity=0.6875)",-0.3125,-0.3125,negative
1631016096865337344,2023-03-01 19:38:34+00:00,@anonymous071078 @jaswyman @patriottakes First &amp; foremost THE WORLD IS NOT LAUGHING AT US - anymore other than because of TFG. Pelosi isn’t in power as she was as Speaker of the House and Fauci is in wind down retirement mode. President Biden is doing his work. May not be your agenda but oh well.,1,0,0,en,norfolk southern lobbyist pay millions repeal brake legislation toxic train blame biden derailment ohio right son bitch,"Sentiment(polarity=0.14285714285714285, subjectivity=0.26785714285714285)",0.14285714285714285,0.14285714285714285,positive
1631015743813832712,2023-03-01 19:37:10+00:00,"@bennyjohnson Memos uncovered of Scientists warning the Biden Administration of offshore wind turbines harming Whales!!!, she should be here protesting about this crime",0,0,1,en,anonymous jaswyman patriottakes first foremost world laugh us anymore tfg pelosi isn’t power speaker house fauci wind retirement mode president biden work may agenda oh well,"Sentiment(polarity=0.275, subjectivity=0.21666666666666667)",0.275,0.275,positive
1631014682583597058,2023-03-01 19:32:57+00:00,@LeChatNoire4 @cwebbonline Does the Govt need to police family now on this? It appears there is huge failing of these parents. Didn’t they know? Why are they using this on Biden?…,1,1,2,en,bennyjohnson memos uncover scientists warn biden administration offshore wind turbines harm whale protest crime,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631014347240624129,2023-03-01 19:31:37+00:00,"@craigtimes @RBPhillips3 @GovGoneWild @mdbchronicle Are you equally offended by all the racist things Joe Biden has said, or do you laugh it off like all liberals?",1,0,1,en,lechatnoire cwebbonline govt need police family appear huge fail parent didn’t know use biden…,"Sentiment(polarity=-0.04999999999999996, subjectivity=0.6)",-0.04999999999999996,-0.04999999999999996,negative
1631014094038880261,2023-03-01 19:30:37+00:00,@RepMTG @HomelandGOP It looks like the Biden administration is actually preventing more fentanyl from coming in than Trump did.,0,0,0,en,craigtimes rbphillips govgonewild mdbchronicle equally offend racist things joe biden say laugh like liberals,"Sentiment(polarity=0.15, subjectivity=0.175)",0.15,0.15,positive
1631014021213110272,2023-03-01 19:30:20+00:00,@Blanjipan It’s the state that sent Joe Biden to the senate.,0,0,0,en,repmtg homelandgop look like biden administration actually prevent fentanyl come trump,"Sentiment(polarity=0.0, subjectivity=0.1)",0.0,0.0,neutral
1631013664856633344,2023-03-01 19:28:55+00:00,@cwebbonline Biden was not even on this at the time. It was Trump.,0,0,3,en,blanjipan it’s state send joe biden senate,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631013596657500160,2023-03-01 19:28:38+00:00,"172 organizations, including @KinoBorder, urge the Biden administration to allow at least 60 days for public comments on its proposed asylum ban 👇🏼",0,6,4,en,cwebbonline biden even time trump,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631013543146590209,2023-03-01 19:28:26+00:00,@EmeraldRobinson We need to stress that DEMOCRAT CONTROLLED STATES started it during TRUMP then it expanded to a FEDERAL LEVEL when BIDEN was wheeled in.,0,0,0,en,organizations include kinoborder urge biden administration allow least days public comment propose asylum ban,"Sentiment(polarity=-0.15, subjectivity=0.23333333333333334)",-0.15,-0.15,negative
1631013286710857728,2023-03-01 19:27:24+00:00,"@sarahcxliv THIS IS A 3RD WORLD ATTACK ON RELIGIOUS FREEDOM"" BARRACK HUSSEIN OBAMA AND JOE BIDEN HAVE THE COMMUNIST MANIFESTO TAKEOVER WORKING"" REMEMBER THAT BARRACK HUSSEIN OBAMA SAID THEY CLING TO THEIR GUNS AND RELIGION"" AND THE LEFT WING LIBS VOTED THIS IN""",0,0,0,en,emeraldrobinson need stress democrat control state start trump expand federal level biden wheel,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631013221082583042,2023-03-01 19:27:09+00:00,@RepMTG As usual she is assigning blame to Biden when the deaths occurred while trump was president.,0,0,0,en,sarahcxliv rd world attack religious freedom barrack hussein obama joe biden communist manifesto takeover work remember barrack hussein obama say cling gun religion leave wing libs vote,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.0,neutral
1631012264940564485,2023-03-01 19:23:21+00:00,"Thank you @POTUS @JoeBiden, @Sen_JoeManchin @HouseDemocrats + @SenateDems for creating the law the pressured Eli Lilly @LillyPad to do what they should’ve done decades ago for diabetics like my aunt who rely on life-saving insulin for survival! 👏🏼👏🏼

Biden + Democrats deliver! 🇺🇸",2,17,50,en,repmtg usual assign blame biden deaths occur trump president,"Sentiment(polarity=-0.25, subjectivity=0.25)",-0.25,-0.25,negative
1631011982634778624,2023-03-01 19:22:14+00:00,@CoolOldSwag @mtgreenee And screaming LIAR at Biden for telling the truth!,0,0,1,en,thank potus joebiden senjoemanchin housedemocrats senatedems create law pressure eli lilly lillypad should’ve do decades ago diabetics like aunt rely lifesaving insulin survival biden democrats deliver,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631011886698229761,2023-03-01 19:21:51+00:00,@aStarr_W_2Rs @StrosMakeUWeep @astros_dude Thanx Joe Biden,0,0,0,en,coololdswag mtgreenee scream liar biden tell truth,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631011401853554692,2023-03-01 19:19:55+00:00,@SuzieCase2 Is that why more Americans died from Covid under Biden?,0,0,0,en,astarrwrs strosmakeuweep astrosdude thanx joe biden,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631010456251912199,2023-03-01 19:16:10+00:00,Biden has done so much for all of us!!,0,3,11,en,suziecase americans die covid biden,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631010297296179214,2023-03-01 19:15:32+00:00,@VinceNatale @RepDanBishop @elonmusk @BasedMikeLee What piece of work you liberals are. Republicans lie? Please fact check Mr. Joe Biden. The man CANNOT SPEAK THE TRUTH. He lied about his first wife’s accident. How many times does he say Beau died in battle? And Dems about Russia collusion. 🤬🤬,0,0,0,en,biden do much us,"Sentiment(polarity=0.2, subjectivity=0.2)",0.2,0.2,positive
1631010218535710720,2023-03-01 19:15:13+00:00,"@aquaimperium8 Biden defeated Senator Boggs (R-DE), a popular incumbent Republican, by less than 4k votes!",0,0,6,en,vincenatale repdanbishop elonmusk basedmikelee piece work liberals republicans lie please fact check mr joe biden man cannot speak truth lie first wife’s accident many time say beau die battle dems russia collusion,"Sentiment(polarity=0.375, subjectivity=0.41666666666666663)",0.375,0.375,positive
1631010012330958848,2023-03-01 19:14:24+00:00,@AZ_Brittney @EzraSullivan5 As you know Biden seizing Fentanyl is of utmost importance! So proud Biden is our President!,0,0,1,en,aquaimperium biden defeat senator boggs rde popular incumbent republican less k vote,"Sentiment(polarity=0.21666666666666667, subjectivity=0.48333333333333334)",0.21666666666666667,0.21666666666666667,positive
1631009998154153985,2023-03-01 19:14:20+00:00,"@CaseyDeSantis @ChristinaPushaw @RonDeSantisFL Hi @ChristinaPushaw have seen this report ???, Memos uncovered of Scientists warning the Biden Administration of offshore wind turbines harming Whales!!!",0,0,0,en,azbrittney ezrasullivan know biden seize fentanyl utmost importance proud biden president,"Sentiment(polarity=0.8, subjectivity=1.0)",0.8,0.8,positive
1631009918038822932,2023-03-01 19:14:01+00:00,@GedeusMackenl Biden,0,0,1,eu,caseydesantis christinapushaw rondesantisfl hi christinapushaw see report memos uncover scientists warn biden administration offshore wind turbines harm whale,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631009073062608896,2023-03-01 19:10:40+00:00,@RepJeffries You are worthless as dipstick Biden,0,0,0,en,gedeusmackenl biden,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631008824525197312,2023-03-01 19:09:41+00:00,@JesseKellyDC Or Biden 😝,0,0,0,eu,repjeffries worthless dipstick biden,"Sentiment(polarity=-0.8, subjectivity=0.9)",-0.8,-0.8,negative
1631007736300183556,2023-03-01 19:05:21+00:00,"This maniac and Biden, or our government as a whole, are nothing less than a money laundering machine!!",0,0,0,en,jessekellydc biden,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631007264017469469,2023-03-01 19:03:29+00:00,"@AAC0519 @hrkbenowen @BryanCranston All politicians have not been to the grocery store, pumped gas or compared prices. They are all out of touch! People are hurting! Old, young, regardless of color. Is our economy better with Biden? Like him or not Trump was best President for America.
#MAGA for all!",0,0,1,en,maniac biden government whole nothing less money launder machine,"Sentiment(polarity=0.016666666666666677, subjectivity=0.23333333333333334)",0.016666666666666677,0.016666666666666677,positive
1631006006791766016,2023-03-01 18:58:29+00:00,"@GOP The GOP elected the biggest failure and laughing stock of the free world, and then has the audacity to claim that Biden is a failure? Give. Me. A. Break.",0,1,1,en,aac hrkbenowen bryancranston politicians grocery store pump gas compare price touch people hurt old young regardless color economy better biden like trump best president america maga,"Sentiment(polarity=0.425, subjectivity=0.35000000000000003)",0.425,0.425,positive
1631004948090552323,2023-03-01 18:54:16+00:00,"@anamag_figueroa @AsambleaSV @BancadaCyan TO ALL THESE SOCIALIST COMMUNISTS BLOODY CRIMINALS ARE THE ONES SUPPORTED BY ROBINETTE BIDEN IN EL SALVADOR, CENTRAL AMERICA, THAT'S WHY WE DON'T WANT HIM IN THE WHITE HOUSE, HE IS A BLOODY OLD CRAZY MAN, AND LEADS USA TO TOTAL DESTRUCTION!!!!!",0,0,0,en,gop gop elect biggest failure laugh stock free world audacity claim biden failure give break,"Sentiment(polarity=0.17333333333333334, subjectivity=0.48)",0.17333333333333334,0.17333333333333334,positive
1631004611338272777,2023-03-01 18:52:56+00:00,MTG has absolutely  no right to open her mouth about respect after her performance toward Biden at the SOTU address. She should have been removed and everyone  allowed to witness it.,0,0,0,en,anamagfigueroa asambleasv bancadacyan socialist communists bloody criminals ones support robinette biden el salvador central america thats dont want white house bloody old crazy man lead usa total destruction,"Sentiment(polarity=-0.3, subjectivity=0.5571428571428572)",-0.3,-0.3,negative
1631004557986725898,2023-03-01 18:52:43+00:00,"@halledward24 @McKaylaRoseRed No, he's not. The Biden family just plays stupid. Their time will come, butt Biden will not be re elected. We have such a large deficit, butt trumps, we did not. I don't who lived their pocket, as long they take care of the people. Their only in politics for the money and",0,0,0,en,mtg absolutely right open mouth respect performance toward biden sotu address remove everyone allow witness,"Sentiment(polarity=0.14285714285714285, subjectivity=0.5178571428571428)",0.14285714285714285,0.14285714285714285,positive
1631004093941514266,2023-03-01 18:50:53+00:00,"Hola Don @caffenio Biden día, te mande un DM a ver si me puedes ayudar! 🙏🏼",1,0,0,es,halledward mckaylarosered hes biden family play stupid time come butt biden elect large deficit butt trump dont live pocket long take care people politics money,"Sentiment(polarity=0.06012987012987016, subjectivity=0.6457142857142857)",0.06012987012987016,0.06012987012987016,positive
1631003962131316765,2023-03-01 18:50:21+00:00,@DailyCaller F BIDEN,0,0,1,da,hello caffenio biden day send dm see help,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631003950143995929,2023-03-01 18:50:18+00:00,"@SpeakerMcCarthy Please inform your readers how much your orange dildo added to the national debt compared to Biden. You won't, of course, because you have no interest in the truth, only yourself. Pathetic man.",0,0,0,en,dailycaller f biden,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631003555967500319,2023-03-01 18:48:44+00:00,"@GOP If Biden is a failure, then what do you call this total disaster. FOH!! https://t.co/XyxsFonuJ8",1,2,16,en,speakermccarthy please inform readers much orange dildo add national debt compare biden wont course interest truth pathetic man,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,-0.4,negative
1631003384655364096,2023-03-01 18:48:04+00:00,@RepSwalwell @LillyPad @POTUS Trump did it 1st!  Then Biden undid it so he could go in &amp; get credit for it 1 yr later !,0,0,0,en,gop biden failure call total disaster foh,"Sentiment(polarity=-0.15833333333333335, subjectivity=0.525)",-0.15833333333333335,-0.15833333333333335,negative
1631002692851040260,2023-03-01 18:45:19+00:00,Biden speak. Complete nonsense and unable to form a sentence,0,0,0,en,repswalwell lillypad potus trump st biden undo could go get credit yr later,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1631002522671370240,2023-03-01 18:44:38+00:00,"Watching the heaings on the fentanyl crisis today we cannotresist profound sadnessas we hear and
See parents breaking up over the deaths of their
Children.We know this isthe result of theopen southern  border but unquestionably it is the faultof Biden for doing
Nothingtostop it",0,0,0,en,biden speak complete nonsense unable form sentence,"Sentiment(polarity=-0.2, subjectivity=0.45)",-0.2,-0.2,negative
1630997883125391365,2023-03-01 18:26:12+00:00,@RepJeffries Why is your cult even in America?Your cult has never been an asset to any freedom-loving democracy.  NEVER!  America is a a Judeo-Christian country &amp; that’s where it should stop. Biden’s illegals come from S-hole countries with bad ideas like yours. https://t.co/PaS79rQCng,0,0,0,en,watch heaings fentanyl crisis today cannotresist profound sadnessas hear see parent break deaths childrenwe know isthe result theopen southern border unquestionably faultof biden nothingtostop,"Sentiment(polarity=0.041666666666666664, subjectivity=0.5)",0.041666666666666664,0.041666666666666664,positive
1630997878742155287,2023-03-01 18:26:11+00:00,"@CK311_ @RepJamesComer @seanhannity @FoxNews Well it takes time.TkuMr.Comer keep of the good work.The citizens
cant take much more of Biden https://t.co/Ry6UCKEppv",0,0,0,en,repjeffries cult even americayour cult never asset freedomloving democracy never america judeochristian country that’s stop biden’s illegals come shole countries bad ideas like,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.6999999999999998,-0.6999999999999998,negative
1630997548549718016,2023-03-01 18:24:52+00:00,The US House of Representatives is pushing a bill that will permit president Biden to ban TikTok. Hooray.,0,0,2,en,ck repjamescomer seanhannity foxnews well take timetkumrcomer keep good workthe citizens cant take much biden,"Sentiment(polarity=0.44999999999999996, subjectivity=0.4)",0.44999999999999996,0.44999999999999996,positive
1630997501627990018,2023-03-01 18:24:41+00:00,Where does Biden announce his re-election campaign? I don't think it will be in Philly because that's too obvious,17,0,43,en,us house representatives push bill permit president biden ban tiktok hooray,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630997473903738896,2023-03-01 18:24:34+00:00,@ChuckCallesto Absolutely right Joe Biden is the biggest racist to hold the office . This is what real racism looks like. When you see people join in the fray simply because the victim was white. Talk about stoking those racial fires. SMH.,0,0,0,en,biden announce reelection campaign dont think philly thats obvious,"Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.0,neutral
1630996047420948480,2023-03-01 18:18:54+00:00,@DailyCaller Biden is a liar.,0,0,0,en,chuckcallesto absolutely right joe biden biggest racist hold office real racism look like see people join fray simply victim white talk stoke racial fire smh,"Sentiment(polarity=0.10267857142857142, subjectivity=0.22142857142857145)",0.10267857142857142,0.10267857142857142,positive
1630995771645657088,2023-03-01 18:17:49+00:00,what is joe biden's plan to have this man blacklisted from hollywood i am so sick of him,0,0,2,en,dailycaller biden liar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630995536240148480,2023-03-01 18:16:52+00:00,"@ChuckCallesto This would be front page news if the races were reversed. This is what “real” racism looks like.
I blame the democrats and Joe Biden for this violence. He has spent 2 years demonizing white males as the reason for all that is wrong in the world. Keep poking that bear.",0,0,0,en,joe bidens plan man blacklist hollywood sick,"Sentiment(polarity=-0.7142857142857143, subjectivity=0.8571428571428571)",-0.7142857142857143,-0.7142857142857143,negative
1630995531206983705,2023-03-01 18:16:51+00:00,@BonginoReport Biden is the Worst President Ever 😎,1,0,3,en,chuckcallesto would front page news race reverse “real” racism look like blame democrats joe biden violence spend years demonize white males reason wrong world keep poke bear,"Sentiment(polarity=-0.09999999999999999, subjectivity=0.4000000000000001)",-0.09999999999999999,-0.09999999999999999,negative
1630995327963594758,2023-03-01 18:16:03+00:00,"Si  Joe Biden es capaz de liberar a Alex Saab , corrupto , blanqueador de dinero , cooperador con el narcotráfico y enemigo nuestro , nos demuestran que los demócratas Estadounidense están aliados con la izquierda mundial y son enemigos de los Venezolanos .",43,224,507,es,bonginoreport biden worst president ever,"Sentiment(polarity=-1.0, subjectivity=1.0)",-1.0,-1.0,negative
1630994981899911168,2023-03-01 18:14:40+00:00,"All these people are running on these days is hate. They hate Biden, the Dems, minorities, immigrants, women, LGBTQ people, Muslims. It’s pretty much the platform.",0,1,1,en,joe biden able free alex saab corrupt money launderer collaborator drug traffic enemy show us american democrats ally world leave enemies venezuelans,"Sentiment(polarity=0.1, subjectivity=0.60625)",0.1,0.1,positive
1630994313042640896,2023-03-01 18:12:01+00:00,"@GOP I sleep better at night, knowing that president Biden isn’t wanting to be a dictator. Like tfg does.",0,0,0,en,people run days hate hate biden dems minorities immigrants women lgbtq people muslims it’s pretty much platform,"Sentiment(polarity=-0.28750000000000003, subjectivity=0.75)",-0.28750000000000003,-0.28750000000000003,negative
1630993419278450698,2023-03-01 18:08:28+00:00,@CurtisIngraham1 @NicolleDWallace @IngrahamAngle @FoxNews CNN LIED when they said  that the Chinese  virus  did not come  from a lab. &amp; LIED again  about  Hunter Biden's  laptop. https://t.co/Jd7vzbkVK9,1,0,1,en,gop sleep better night know president biden isn’t want dictator like tfg,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,positive
1630992692577533962,2023-03-01 18:05:34+00:00,@NEWSMAX @tedcruz You can not  expect anything different from the (biden and wife) administration....,0,0,2,en,curtisingraham nicolledwallace ingrahamangle foxnews cnn lie say chinese virus come lab lie hunter bidens laptop,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630992181296070672,2023-03-01 18:03:33+00:00,Thanks to Pastor Warnock and President Biden.,0,0,1,en,newsmax tedcruz expect anything different biden wife administration,"Sentiment(polarity=0.0, subjectivity=0.6)",0.0,0.0,neutral
1630991533586481152,2023-03-01 18:00:58+00:00,"So, the Biden administration is warning Dubai about shipping Russian oil (a Mideast nation with a red-hot real-estate market).  They also warned India about buying Russian oil below the EU cap.  Warnie Warnie Warnie!! https://t.co/rSfUUNGN2R",0,0,0,en,thank pastor warnock president biden,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630991181298692096,2023-03-01 17:59:34+00:00,"@RedmondBarry7 Trickle-down economics is supported by right-wingers like Ronald Reagan, Paul Ryan, Margaret Thatcher, etc. who support cutting taxes for the wealthy to supposedly grow the economy (not a great idea), not liberals like Keir Starmer and Joe Biden who support progressive taxation.",1,0,2,en,biden administration warn dubai ship russian oil mideast nation redhot realestate market also warn india buy russian oil eu cap warnie warnie warnie,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630991064319549441,2023-03-01 17:59:06+00:00,"I see that Beau Biden is trending, that means that republicans of course are going after him. Why can’t they let the man rest in peace/power…..sooo ridiculous and mean spirited. My god I can’t stand those hack MAGA republicans!",2,0,0,en,redmondbarry trickledown economics support rightwingers like ronald reagan paul ryan margaret thatcher etc support cut tax wealthy supposedly grow economy great idea liberals like keir starmer joe biden support progressive taxation,"Sentiment(polarity=0.65, subjectivity=0.875)",0.65,0.65,positive
1630990532569624577,2023-03-01 17:56:59+00:00,@GOP Biden’s a failure at everything!!,0,0,0,en,see beau biden trend mean republicans course go can’t let man rest peacepower…sooo ridiculous mean spirit god can’t stand hack maga republicans,"Sentiment(polarity=-0.3194444444444444, subjectivity=0.7916666666666666)",-0.3194444444444444,-0.3194444444444444,negative
1630990470678544399,2023-03-01 17:56:45+00:00,@BoSnerdley Are you so blind as to not see who is visiting China and giving away our tax money . Trump is long gone!  Biden is crashing America .,0,0,0,en,gop biden’s failure everything,"Sentiment(polarity=-0.3166666666666667, subjectivity=0.3)",-0.3166666666666667,-0.3166666666666667,negative
1630989850059976704,2023-03-01 17:54:17+00:00,@KooyDoug @chuckwoolery Even the Biden’s were on the list,0,0,6,en,bosnerdley blind see visit china give away tax money trump long go biden crash america,"Sentiment(polarity=-0.275, subjectivity=0.5333333333333333)",-0.275,-0.275,negative
1630989612922605570,2023-03-01 17:53:20+00:00,"I’m guessing your dishonest narrative is why you put up an image of the article instead of the actual story.

Biden’s and the Democrats’ fix is much more effective, cheaper to implement, and far further reaching. 

https://t.co/zMU52sVLnM",0,0,2,en,kooydoug chuckwoolery even biden’s list,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630988556851372032,2023-03-01 17:49:08+00:00,@The_Trump_Train Absolutely. This is shameful while families are on the street with children. Guess they’ve hooked themselves to the Biden train. So don’t expect much help from congress regardless of the bantering and rhetoric. Our country nor us matter anymore.,0,0,0,en,i’m guess dishonest narrative put image article instead actual story biden’s democrats’ fix much effective cheaper implement far reach,"Sentiment(polarity=0.1, subjectivity=0.6)",0.1,0.1,positive
1630988539231088640,2023-03-01 17:49:04+00:00,Hi Joe Biden and Democrats did this and yes thank you Joe Biden and the Democrats 🙏,1,0,1,en,thetrumptrain absolutely shameful families street children guess they’ve hook biden train don’t expect much help congress regardless banter rhetoric country us matter anymore,"Sentiment(polarity=0.2, subjectivity=0.55)",0.2,0.2,positive
1630987927873257473,2023-03-01 17:46:38+00:00,@burackbobby_ @redsteeze Biden should tried for treason!,0,0,0,en,hi joe biden democrats yes thank joe biden democrats,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630987148684828673,2023-03-01 17:43:33+00:00,"@EmilyCompagno #StudentDebt My husband &amp; I paid for a college education for both of our kids!  We both wkd. O.T. shifts &amp; 2 jobs to give our kids a debt free start!  Is Joe Biden proposing reimbursement, to us &amp; all the other parents &amp; college kids who paid?",0,0,0,en,burackbobby redsteeze biden try treason,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630986730927976449,2023-03-01 17:41:53+00:00,They weren't afraid to raid mar-lago but they're proud boys and Trump supporters and didn't want to raid somebody they agree with they didn't have a problem searching Joe Biden's s*** and they wouldn't have spent two years begging him to cooperate,1,1,1,en,emilycompagno studentdebt husband pay college education kid wkd ot shift job give kid debt free start joe biden propose reimbursement us parent college kid pay,"Sentiment(polarity=0.4, subjectivity=0.8)",0.4,0.4,positive
1630986625068204034,2023-03-01 17:41:28+00:00,"@SundPamela @LynneShasta40 Perhaps.  That window closed when Obama/Biden did nothing over Crimea, and little over the contested regions.  We sent a very mixed message for a decade to an ambitious dictator, and that was seen as a green light.",1,0,1,en,werent afraid raid marlago theyre proud boys trump supporters didnt want raid somebody agree didnt problem search joe bidens wouldnt spend two years beg cooperate,"Sentiment(polarity=0.10000000000000003, subjectivity=0.95)",0.10000000000000003,0.10000000000000003,positive
1630985850535256064,2023-03-01 17:38:23+00:00,We need action not talk ! Remove Biden!,0,0,0,en,sundpamela lynneshasta perhaps window close obamabiden nothing crimea little contest regions send mix message decade ambitious dictator see green light,"Sentiment(polarity=0.065625, subjectivity=0.5625)",0.065625,0.065625,positive
1630985667361767424,2023-03-01 17:37:40+00:00,"@abolishwokeness Are terrorist placing small bombs on these cars to
 cause derailment???
Why isn't our FBI moving on this.  BIDEN IGNORES  Ohio...no votes for him there..OMG",0,0,0,en,need action talk remove biden,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,positive
1630985394417270797,2023-03-01 17:36:34+00:00,"@graf_ec Absolutely! 

Because it doesn’t matter who’s in the White House, or what party is in charge. Our policies remain exactly the same. Trump, Obama, Bush, Biden… nothing changes but the actor. https://t.co/4FSs0Oydga",1,0,3,en,abolishwokeness terrorist place small bomb cars cause derailment isnt fbi move biden ignore ohiono vote thereomg,"Sentiment(polarity=-0.25, subjectivity=0.4)",-0.25,-0.25,negative
1630985159548829714,2023-03-01 17:35:38+00:00,"THAT IRANIAN NUCLEAR $180
 $BILLION OFFERED BY THE BARRACK HUSSEIN OBAMA AND JOE BIDEN REGIME NEED TO BE EXILED TO IRAN"" ALONG WITH NATIVE VALARIE JARTETT WHOS DAD WAS A DOCTOR IN IRAN WHEN VALARIE EAS 5 TO 11 YEARS OLD"" BARRACK HUSSEIN OBAMA GREW UP IN INDONESIA FROM 5 TO 11",0,0,0,en,grafec absolutely doesn’t matter who’s white house party charge policies remain exactly trump obama bush biden… nothing change actor,"Sentiment(polarity=0.15, subjectivity=0.3833333333333333)",0.15,0.15,positive
1630985021912928256,2023-03-01 17:35:06+00:00,Is Biden staying away from the Ohio Valley because it's mainlyRepublucan..couid that be..then he's evil.,0,0,0,en,iranian nuclear billion offer barrack hussein obama joe biden regime need exile iran along native valarie jartett whos dad doctor iran valarie eas years old barrack hussein obama grow indonesia,"Sentiment(polarity=0.1, subjectivity=0.2)",0.1,0.1,positive
1630984530289885185,2023-03-01 17:33:08+00:00,You GO GIRL    AT LEAST A WOMAN WITH A BRAIN IN CONGRESS     REPUBLICANS IN HOUSE OF REPS  ARE AMAZING    USE YOUR BOICES AND TACKLE OUR BORDER AND LAWLESSNESS IN THIS COUNTRY    DEMOCRATS NEED TO STAY HOME &amp; let Repubs  correct what Biden has destroyed 😩if possible,0,0,0,en,biden stay away ohio valley mainly republicancould bewhen hes evil,"Sentiment(polarity=-0.4166666666666667, subjectivity=0.6666666666666666)",-0.4166666666666667,-0.4166666666666667,negative
1630984025480495105,2023-03-01 17:31:08+00:00,"Biden: ""Tenía una enfermera llamada Pearl Nelson. Entraba y hacía cosas que no creo que aprendas en la escuela de enfermería. Me susurraba al oído, no podía entender, pero susurraba y  se inclinaba y respiraba sobre mí para asegurarse de que había una conexión humana"". 😶",0,0,0,es,go girl least woman brain congress republicans house reps amaze use boices tackle border lawlessness country democrats need stay home let repubs correct biden destroy possible,"Sentiment(polarity=-0.16666666666666666, subjectivity=0.4666666666666666)",-0.16666666666666666,-0.16666666666666666,negative
1630983657824321544,2023-03-01 17:29:40+00:00,".@EconUS/@YouGovAmerica Poll

Do you approve or disapprove of the way Joe Biden is handling his job as president?

% Approve/Disapprove
Voters 44/54
Dem 79/18
GOP 13/86
Ind 32/54
Lib 72/24
Mod 55/41
Con 15/83
White 38/57
Black 62/31
Latino 45/44

Feb 25-28
https://t.co/AoIAjpNniF https://t.co/SbDw49vVm9",0,0,0,en,biden nurse name pearl nelson would come things dont think learn nurse school would whisper ear couldnt understand would whisper lean breathe make sure connection human,"Sentiment(polarity=0.25, subjectivity=0.4944444444444444)",0.25,0.25,positive
1630983605336801294,2023-03-01 17:29:28+00:00,@GalenMicheal She just spews garbage with no truth or verification of what she is saying. Quoting statistics itself doesn’t tell me anything. How do you correlate president Biden’s policies with these increases?  You may think this makes you look smart but it’s just an incomplete statement!,0,0,0,en,econusyougovamerica poll approve disapprove way joe biden handle job president approvedisapprove voters dem gop ind lib mod con white black latino feb,"Sentiment(polarity=0.011111111111111118, subjectivity=0.2777777777777778)",0.011111111111111118,0.011111111111111118,positive
1630982985146155008,2023-03-01 17:27:00+00:00,@Bh0045 Obama/Biden,0,0,0,en,galenmicheal spew garbage truth verification say quote statistics doesn’t tell anything correlate president biden’s policies increase may think make look smart it’s incomplete statement,"Sentiment(polarity=0.21428571428571427, subjectivity=0.6428571428571429)",0.21428571428571427,0.21428571428571427,positive
1630982680153030663,2023-03-01 17:25:47+00:00,President Biden Biden Administration news.,0,0,0,en,bh obamabiden,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
1630982267584512006,2023-03-01 17:24:09+00:00,"Okay Senators, is your desire to serve USA citizens stronger than your fear of the corrupt evil Biden administration?",0,0,1,en,president biden biden administration news,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,neutral
